fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,3,3
2020-04-08,12,2,2,4
2020-04-09,60,39,4,43
2020-04-10,59,40,5,45
2020-04-11,58,46,5,51
2020-04-12,64,42,5,47
2020-04-13,70,33,13,46
2020-04-14,5,45,5,50
2020-04-15,29,31,5,36
2020-04-16,27,22,6,28
2020-04-17,34,24,6,30
2020-04-18,34,31,7,38
2020-04-19,38,27,7,34
2020-04-20,45,29,7,36
2020-04-21,50,20,8,28
2020-04-22,65,18,9,27
2020-04-23,64,16,9,25
2020-04-24,38,4,9,13
2020-04-25,82,18,12,30
2020-04-26,86,21,13,34
2020-04-27,99,25,13,38
2020-04-28,103,31,11,42
2020-04-29,136,29,13,42
2020-04-30,157,31,14,45
2020-05-01,167,38,13,51
2020-05-02,170,38,15,53
2020-05-03,184,42,16,58
2020-05-04,185,39,17,56
2020-05-05,188,46,14,60
2020-05-06,192,46,16,62
2020-05-07,189,51,16,67
2020-05-08,193,57,16,73
2020-05-09,197,59,17,76
2020-05-10,192,56,18,74
2020-05-11,248,68,28,96
2020-05-12,270,71,30,101
2020-05-13,264,76,30,106
2020-05-14,283,78,32,110
2020-05-15,294,90,32,122
2020-05-16,290,98,27,125
2020-05-17,250,78,16,94
2020-05-18,319,97,29,126
2020-05-19,322,100,29,129
2020-05-20,308,104,26,130
2020-05-21,302,107,28,135
2020-05-22,300,111,27,138
2020-05-23,302,107,27,134
2020-05-24,261,83,18,101
2020-05-25,331,107,28,135
2020-05-26,343,110,27,137
2020-05-27,334,113,32,145
2020-05-28,333,110,31,141
2020-05-29,342,101,38,139
2020-05-30,332,107,35,142
2020-05-31,349,100,39,139
2020-06-01,347,104,38,142
2020-06-02,383,97,45,142
2020-06-03,399,99,48,147
2020-06-04,380,97,48,145
2020-06-05,384,99,44,143
2020-06-06,395,95,47,142
2020-06-07,401,107,50,157
2020-06-08,362,62,37,99
2020-06-09,406,111,48,159
2020-06-10,420,105,46,151
2020-06-11,407,104,46,150
2020-06-12,402,87,50,137
2020-06-13,377,108,49,157
2020-06-14,382,99,56,155
2020-06-15,385,107,53,160
2020-06-16,379,119,49,168
2020-06-17,391,114,56,170
2020-06-18,382,118,57,175
2020-06-19,386,104,57,161
2020-06-20,363,58,44,102
2020-06-21,411,98,56,154
2020-06-22,406,102,54,156
2020-06-23,396,104,49,153
2020-06-24,383,102,48,150
2020-06-25,368,114,52,166
2020-06-26,345,122,54,176
2020-06-27,308,77,43,120
2020-06-28,322,77,42,119
2020-06-29,396,107,50,157
2020-06-30,411,80,66,146
2020-07-01,391,101,50,151
2020-07-02,388,91,52,143
2020-07-03,381,96,50,146
2020-07-04,329,65,36,101
2020-07-05,410,85,51,136
2020-07-06,409,78,55,133
2020-07-07,399,80,56,136
2020-07-08,373,90,55,145
2020-07-09,381,85,53,138
2020-07-10,375,88,51,139
2020-07-11,366,76,45,121
2020-07-12,367,78,43,121
2020-07-13,363,82,48,130
2020-07-14,353,82,49,131
2020-07-15,335,87,49,136
2020-07-16,332,90,47,137
2020-07-17,326,95,49,144
2020-07-18,323,89,46,135
2020-07-19,331,94,47,141
2020-07-20,340,86,49,135
2020-07-21,334,88,42,130
2020-07-22,360,89,44,133
2020-07-23,358,93,42,135
2020-07-24,355,99,41,140
2020-07-25,338,98,45,143
2020-07-26,333,98,41,139
2020-07-27,339,91,46,137
2020-07-28,353,91,45,136
2020-07-29,338,85,43,128
2020-07-30,320,82,44,126
2020-07-31,321,83,42,125
2020-08-01,329,67,50,117
2020-08-02,326,77,51,128
2020-08-03,335,71,45,116
2020-08-04,330,75,41,116
2020-08-05,328,76,40,116
2020-08-06,319,74,39,113
2020-08-07,314,79,39,118
2020-08-08,299,82,42,124
2020-08-09,290,76,46,122
2020-08-10,306,71,43,114
2020-08-11,298,83,40,123
2020-08-12,290,87,37,124
2020-08-13,281,78,37,115
2020-08-14,289,76,37,113
2020-08-15,246,61,28,89
2020-08-16,239,62,28,90
2020-08-17,287,72,35,107
2020-08-18,291,64,37,101
2020-08-19,290,67,40,107
2020-08-20,286,61,36,97
2020-08-21,284,64,41,105
2020-08-22,247,42,29,71
2020-08-23,232,52,29,81
2020-08-24,275,75,42,117
2020-08-25,284,67,42,109
2020-08-26,287,65,42,107
2020-08-27,270,75,35,110
2020-08-28,258,69,31,100
2020-08-29,196,50,17,67
2020-08-30,191,47,16,63
2020-08-31,256,63,29,92
2020-09-01,274,68,26,94
2020-09-02,287,68,29,97
2020-09-03,279,68,30,98
2020-09-04,275,65,38,103
2020-09-05,227,45,25,70
2020-09-06,319,41,46,87
2020-09-07,273,63,37,100
2020-09-08,292,59,36,95
2020-09-09,300,60,35,95
2020-09-10,271,56,39,95
2020-09-11,267,64,40,104
2020-09-12,196,40,27,67
2020-09-13,218,35,31,66
2020-09-14,276,68,40,108
2020-09-15,283,77,37,114
2020-09-16,224,45,25,70
2020-09-17,294,70,34,104
2020-09-18,278,79,36,115
2020-09-19,209,51,23,74
2020-09-20,196,49,21,70
2020-09-21,241,77,33,110
2020-09-22,259,79,37,116
2020-09-23,255,76,35,111
2020-09-24,265,78,33,111
2020-09-25,251,77,31,108
2020-09-26,219,38,23,61
2020-09-27,218,44,18,62
2020-09-28,269,70,31,101
2020-09-29,281,64,33,97
2020-09-30,276,71,32,103
2020-10-01,275,67,25,92
2020-10-02,288,64,22,86
2020-10-03,235,42,15,57
2020-10-04,228,43,15,58
2020-10-05,276,65,26,91
2020-10-06,286,64,27,91
2020-10-07,269,69,23,92
2020-10-08,255,74,22,96
2020-10-09,256,77,20,97
2020-10-10,195,54,9,63
2020-10-11,199,44,10,54
2020-10-12,242,65,22,87
2020-10-13,269,75,16,91
2020-10-14,215,50,8,58
2020-10-15,259,77,21,98
2020-10-16,249,86,19,105
2020-10-17,199,52,12,64
2020-10-18,273,83,22,105
2020-10-19,283,72,28,100
2020-10-20,281,69,30,99
2020-10-21,285,63,34,97
2020-10-22,295,68,33,101
2020-10-23,272,81,28,109
2020-10-24,269,78,27,105
2020-10-25,284,73,27,100
2020-10-26,294,73,27,100
2020-10-27,296,66,27,93
2020-10-28,287,68,30,98
2020-10-29,298,75,27,102
2020-10-30,283,74,25,99
2020-10-31,276,67,28,95
2020-11-01,272,73,24,97
2020-11-02,284,67,28,95
2020-11-03,283,77,32,109
2020-11-04,283,84,29,113
2020-11-05,273,90,30,120
2020-11-06,279,81,30,111
2020-11-07,270,88,23,111
2020-11-08,286,75,29,104
2020-11-09,274,84,31,115
2020-11-10,266,86,29,115
2020-11-11,266,87,29,116
2020-11-12,257,90,25,115
2020-11-13,274,96,23,119
2020-11-14,264,102,24,126
2020-11-15,277,104,24,128
2020-11-16,279,110,25,135
2020-11-17,292,101,26,127
2020-11-18,295,97,35,132
2020-11-19,318,103,32,135
2020-11-20,293,101,34,135
2020-11-21,301,101,35,136
2020-11-22,315,104,35,139
2020-11-23,306,102,35,137
2020-11-24,308,119,30,149
2020-11-25,332,118,33,151
2020-11-26,332,111,37,148
2020-11-27,318,116,38,154
2020-11-28,332,122,35,157
2020-11-29,343,128,39,167
2020-11-30,347,126,41,167
2020-12-01,367,125,38,163
2020-12-02,354,135,37,172
2020-12-03,374,127,38,165
2020-12-04,367,131,35,166
2020-12-05,402,132,37,169
2020-12-06,422,137,34,171
2020-12-07,419,141,37,178
2020-12-08,431,134,34,168
2020-12-09,418,145,34,179
2020-12-10,411,133,38,171
2020-12-11,412,146,41,187
2020-12-12,410,146,33,179
2020-12-13,424,142,42,184
2020-12-14,439,141,46,187
2020-12-15,452,140,50,190
2020-12-16,439,128,56,184
2020-12-17,452,129,57,186
2020-12-18,440,147,54,201
2020-12-19,453,141,54,195
2020-12-20,481,140,56,196
2020-12-21,486,131,36,167
2020-12-22,485,132,55,187
2020-12-23,477,147,57,204
2020-12-24,497,150,58,208
2020-12-25,485,155,57,212
2020-12-26,506,159,49,208
2020-12-27,501,165,55,220
2020-12-28,517,145,62,207
2020-12-29,539,141,60,201
2020-12-30,523,140,57,197
2020-12-31,511,151,59,210
2021-01-01,460,157,59,216
2021-01-02,481,152,60,212
2021-01-03,499,147,60,207
2021-01-04,520,145,61,206
2021-01-05,532,140,62,202
2021-01-06,537,132,64,196
2021-01-07,526,135,66,201
2021-01-08,535,142,68,210
2021-01-09,574,141,65,206
2021-01-10,552,156,57,213
2021-01-11,533,149,58,207
2021-01-12,529,146,59,205
2021-01-13,544,136,68,204
2021-01-14,550,139,64,203
2021-01-15,534,130,70,200
2021-01-16,528,164,45,209
2021-01-17,557,140,67,207
2021-01-18,554,138,69,207
2021-01-19,562,136,64,200
2021-01-20,551,131,68,199
2021-01-21,549,131,66,197
2021-01-22,534,135,64,199
2021-01-23,522,137,68,205
2021-01-24,543,136,69,205
2021-01-25,553,120,69,189
2021-01-26,523,136,62,198
2021-01-27,557,132,69,201
2021-01-28,525,126,69,195
2021-01-29,484,134,69,203
2021-01-30,469,142,69,211
2021-01-31,508,136,68,204
2021-02-01,503,133,69,202
2021-02-02,494,129,59,188
2021-02-03,518,124,64,188
2021-02-04,532,104,64,168
2021-02-05,475,132,58,190
2021-02-06,468,135,57,192
2021-02-07,490,126,66,192
2021-02-08,483,123,67,190
2021-02-09,465,117,65,182
2021-02-10,467,117,63,180
2021-02-11,441,126,61,187
2021-02-12,396,125,59,184
2021-02-13,387,135,48,183
2021-02-14,388,122,57,179
2021-02-15,348,125,46,171
2021-02-16,354,112,52,164
2021-02-17,290,106,51,157
