fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,32,7,0,7
2020-04-09,30,4,0,4
2020-04-10,30,7,0,7
2020-04-11,29,6,0,6
2020-04-12,28,4,0,4
2020-04-13,28,4,0,4
2020-04-14,39,2,0,2
2020-04-15,39,2,0,2
2020-04-16,30,4,0,4
2020-04-17,61,4,5,9
2020-04-18,59,4,8,12
2020-04-19,69,6,7,13
2020-04-20,74,3,12,15
2020-04-21,83,-1,13,12
2020-04-22,94,-3,18,15
2020-04-23,103,1,17,18
2020-04-24,100,6,16,22
2020-04-25,69,8,13,21
2020-04-26,29,11,0,11
2020-04-27,80,6,13,19
2020-04-28,83,11,9,20
2020-04-29,103,8,12,20
2020-04-30,103,9,12,21
2020-05-01,87,-1,17,16
2020-05-02,103,-5,20,15
2020-05-03,103,-3,23,20
2020-05-04,130,-1,22,21
2020-05-05,133,-1,19,18
2020-05-06,131,3,19,22
2020-05-07,120,7,17,24
2020-05-08,122,6,21,27
2020-05-09,115,9,18,27
2020-05-10,115,10,18,28
2020-05-11,118,9,20,29
2020-05-12,121,7,21,28
2020-05-13,113,15,15,30
2020-05-14,93,10,17,27
2020-05-15,88,6,14,20
2020-05-16,79,5,15,20
2020-05-17,80,5,16,21
2020-05-18,79,7,16,23
2020-05-19,80,7,13,20
2020-05-20,82,5,14,19
2020-05-21,89,5,17,22
2020-05-22,87,6,18,24
2020-05-23,84,6,16,22
2020-05-24,97,6,19,25
2020-05-25,106,6,18,24
2020-05-26,110,-28,51,23
2020-05-27,86,14,14,28
2020-05-28,91,11,14,25
2020-05-29,78,13,16,29
2020-05-30,69,17,16,33
2020-05-31,66,22,16,38
2020-06-01,75,13,20,33
2020-06-02,73,9,20,29
2020-06-03,73,9,17,26
2020-06-04,75,12,15,27
2020-06-05,75,13,16,29
2020-06-06,80,15,15,30
2020-06-07,65,10,18,28
2020-06-08,74,5,21,26
2020-06-09,80,0,25,25
2020-06-10,71,5,22,27
2020-06-11,72,8,17,25
2020-06-12,70,7,15,22
2020-06-13,60,9,14,23
2020-06-14,62,12,14,26
2020-06-15,68,7,20,27
2020-06-16,73,3,19,22
2020-06-17,91,6,17,23
2020-06-18,91,10,26,36
2020-06-19,93,10,25,35
2020-06-20,87,12,25,37
2020-06-21,96,7,26,33
2020-06-22,99,10,25,35
2020-06-23,106,8,23,31
2020-06-24,91,12,24,36
2020-06-25,89,15,22,37
2020-06-26,90,17,25,42
2020-06-27,95,15,25,40
2020-06-28,98,8,26,34
2020-06-29,100,13,27,40
2020-06-30,93,12,25,37
2020-07-01,98,20,20,40
2020-07-02,106,22,21,43
2020-07-03,117,23,22,45
2020-07-04,108,25,24,49
2020-07-05,122,26,21,47
2020-07-06,127,27,22,49
2020-07-07,141,28,23,51
2020-07-08,145,26,23,49
2020-07-09,135,28,20,48
2020-07-10,147,29,20,49
2020-07-11,155,28,21,49
2020-07-12,161,23,23,46
2020-07-13,164,25,22,47
2020-07-14,155,25,21,46
2020-07-15,165,18,21,39
2020-07-16,155,26,22,48
2020-07-17,151,33,23,56
2020-07-18,142,41,20,61
2020-07-19,159,38,23,61
2020-07-20,167,31,25,56
2020-07-21,155,37,23,60
2020-07-22,155,44,19,63
2020-07-23,159,47,21,68
2020-07-24,151,46,20,66
2020-07-25,164,43,20,63
2020-07-26,164,34,24,58
2020-07-27,174,37,22,59
2020-07-28,157,45,22,67
2020-07-29,158,42,23,65
2020-07-30,159,40,22,62
2020-07-31,143,44,22,66
2020-08-01,143,45,21,66
2020-08-02,140,44,22,66
2020-08-03,130,44,23,67
2020-08-04,141,41,22,63
2020-08-05,125,41,24,65
2020-08-06,130,42,23,65
2020-08-07,122,34,23,57
2020-08-08,101,39,21,60
2020-08-09,112,34,23,57
2020-08-10,106,38,23,61
2020-08-11,101,39,22,61
2020-08-12,114,38,21,59
2020-08-13,105,36,22,58
2020-08-14,97,37,20,57
2020-08-15,101,37,22,59
2020-08-16,105,36,18,54
2020-08-17,104,39,17,56
2020-08-18,106,35,19,54
2020-08-19,99,34,19,53
2020-08-20,95,29,19,48
2020-08-21,87,30,22,52
2020-08-22,87,29,20,49
2020-08-23,87,26,19,45
2020-08-24,86,22,18,40
2020-08-25,80,23,17,40
2020-08-26,84,20,16,36
2020-08-27,78,14,17,31
2020-08-28,86,14,17,31
2020-08-29,100,14,15,29
2020-08-30,103,13,15,28
2020-08-31,100,16,16,32
2020-09-01,89,20,14,34
2020-09-02,86,25,16,41
2020-09-03,91,24,14,38
2020-09-04,81,25,15,40
2020-09-05,76,22,14,36
2020-09-06,80,17,17,34
2020-09-07,75,18,17,35
2020-09-08,72,18,19,37
2020-09-09,77,9,29,38
2020-09-10,75,6,30,36
2020-09-11,77,19,14,33
2020-09-12,63,21,16,37
2020-09-13,67,18,15,33
2020-09-14,71,19,16,35
2020-09-15,67,14,16,30
2020-09-16,66,16,16,32
2020-09-17,71,9,18,27
2020-09-18,77,7,19,26
2020-09-19,79,3,16,19
2020-09-20,83,3,16,19
2020-09-21,81,8,16,24
2020-09-22,74,9,14,23
2020-09-23,61,11,13,24
2020-09-24,56,11,13,24
2020-09-25,50,10,13,23
2020-09-26,47,5,12,17
2020-09-27,49,5,11,16
2020-09-28,54,6,11,17
2020-09-29,58,7,11,18
2020-09-30,57,5,12,17
2020-10-01,57,7,13,20
2020-10-02,57,7,12,19
2020-10-03,50,7,13,20
2020-10-04,53,5,15,20
2020-10-05,52,5,15,20
2020-10-06,51,6,16,22
2020-10-07,59,8,16,24
2020-10-08,47,6,15,21
2020-10-09,50,6,15,21
2020-10-10,42,7,12,19
2020-10-11,43,6,9,15
2020-10-12,45,3,9,12
2020-10-13,46,5,10,15
2020-10-14,34,0,12,12
2020-10-15,37,0,13,13
2020-10-16,33,-1,13,12
2020-10-17,30,1,13,14
2020-10-18,33,0,14,14
2020-10-19,33,2,13,15
2020-10-20,35,4,10,14
2020-10-21,32,4,11,15
2020-10-22,33,2,11,13
2020-10-23,35,2,11,13
2020-10-24,30,2,11,13
2020-10-25,34,-1,9,8
2020-10-26,41,1,9,10
2020-10-27,35,0,9,9
2020-10-28,33,1,6,7
2020-10-29,39,1,5,6
2020-10-30,41,2,5,7
2020-10-31,40,2,5,7
2020-11-01,42,1,6,7
2020-11-02,39,4,6,10
2020-11-03,41,5,5,10
2020-11-04,38,5,5,10
2020-11-05,42,5,4,9
2020-11-06,37,6,3,9
2020-11-07,27,7,3,10
2020-11-08,31,8,3,11
2020-11-09,41,6,3,9
2020-11-10,39,6,3,9
2020-11-11,29,8,3,11
2020-11-12,28,6,5,11
2020-11-13,25,4,6,10
2020-11-14,27,3,7,10
2020-11-15,29,0,9,9
2020-11-16,38,-2,9,7
2020-11-17,40,-3,8,5
2020-11-18,34,-2,8,6
2020-11-19,31,-1,7,6
2020-11-20,27,0,8,8
2020-11-21,27,0,8,8
2020-11-22,26,1,9,10
2020-11-23,31,1,9,10
2020-11-24,24,4,9,13
2020-11-25,19,5,9,14
2020-11-26,16,4,9,13
2020-11-27,11,7,8,15
2020-11-28,13,8,9,17
2020-11-29,19,7,9,16
2020-11-30,27,4,12,16
2020-12-01,22,8,9,17
2020-12-02,28,7,8,15
2020-12-03,27,6,9,15
2020-12-04,25,6,8,14
2020-12-05,23,5,7,12
2020-12-06,25,4,6,10
2020-12-07,29,2,8,10
2020-12-08,29,3,5,8
2020-12-09,27,4,5,9
2020-12-10,28,4,5,9
2020-12-11,34,4,5,9
2020-12-12,33,2,5,7
2020-12-13,35,2,5,7
2020-12-14,35,5,6,11
2020-12-15,42,4,7,11
2020-12-16,39,1,7,8
2020-12-17,38,0,9,9
2020-12-18,35,1,9,10
2020-12-19,26,5,9,14
2020-12-20,30,4,9,13
2020-12-21,33,6,9,15
2020-12-22,35,6,9,15
2020-12-23,43,5,10,15
2020-12-24,45,8,9,17
2020-12-25,50,6,10,16
2020-12-26,50,4,10,14
2020-12-27,52,8,11,19
2020-12-28,46,10,12,22
2020-12-29,47,5,18,23
2020-12-30,49,5,18,23
2020-12-31,48,6,18,24
2021-01-01,46,6,16,22
2021-01-02,51,7,17,24
2021-01-03,64,4,12,16
2021-01-04,75,1,15,16
2021-01-05,75,3,12,15
2021-01-06,79,1,13,14
2021-01-07,74,1,15,16
2021-01-08,66,2,14,16
2021-01-09,69,3,14,17
2021-01-10,68,5,15,20
2021-01-11,70,1,19,20
2021-01-12,74,6,16,22
2021-01-13,76,6,17,23
2021-01-14,70,8,20,28
2021-01-15,69,11,20,31
2021-01-16,68,14,19,33
2021-01-17,71,13,21,34
2021-01-18,71,14,18,32
2021-01-19,73,12,20,32
2021-01-20,72,14,21,35
2021-01-21,72,10,20,30
2021-01-22,81,9,19,28
2021-01-23,78,14,21,35
2021-01-24,74,14,19,33
2021-01-25,78,9,18,27
2021-01-26,66,12,19,31
2021-01-27,68,11,21,32
2021-01-28,63,13,20,33
2021-01-29,63,15,19,34
2021-01-30,62,9,17,26
2021-01-31,61,8,19,27
2021-02-01,61,6,18,24
2021-02-02,67,9,16,25
2021-02-03,71,11,14,25
2021-02-04,73,10,17,27
2021-02-05,64,13,16,29
2021-02-06,57,13,14,27
2021-02-07,61,13,15,28
2021-02-08,55,16,13,29
2021-02-09,60,10,18,28
2021-02-10,39,11,14,25
2021-02-11,37,9,13,22
2021-02-12,34,11,11,22
2021-02-13,34,7,12,19
2021-02-14,40,8,10,18
2021-02-15,30,15,9,24
2021-02-16,30,11,8,19
2021-02-17,36,10,5,15
