fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,3,3
2020-04-08,11,0,3,3
2020-04-09,11,1,3,4
2020-04-10,11,2,3,5
2020-04-11,17,1,2,3
2020-04-12,15,1,5,6
2020-04-13,15,2,4,6
2020-04-14,14,2,5,7
2020-04-15,13,1,6,7
2020-04-16,20,2,6,8
2020-04-17,18,1,9,10
2020-04-18,17,2,5,7
2020-04-19,14,5,2,7
2020-04-20,19,4,3,7
2020-04-21,20,4,3,7
2020-04-22,24,4,3,7
2020-04-23,25,1,8,9
2020-04-24,28,-1,12,11
2020-04-25,32,4,6,10
2020-04-26,31,3,4,7
2020-04-27,34,2,8,10
2020-04-28,31,2,12,14
2020-04-29,33,4,13,17
2020-04-30,54,4,22,26
2020-05-01,49,2,17,19
2020-05-02,52,2,18,20
2020-05-03,64,2,20,22
2020-05-04,96,0,31,31
2020-05-05,81,2,21,23
2020-05-06,125,0,29,29
2020-05-07,134,-2,33,31
2020-05-08,152,-1,35,34
2020-05-09,126,3,28,31
2020-05-10,129,5,23,28
2020-05-11,165,-1,40,39
2020-05-12,173,-4,42,38
2020-05-13,170,1,43,44
2020-05-14,185,3,44,47
2020-05-15,162,11,44,55
2020-05-16,163,9,30,39
2020-05-17,192,15,32,47
2020-05-18,212,18,42,60
2020-05-19,200,19,42,61
2020-05-20,201,18,43,61
2020-05-21,196,20,47,67
2020-05-22,193,28,44,72
2020-05-23,162,34,28,62
2020-05-24,222,32,45,77
2020-05-25,176,44,41,85
2020-05-26,192,47,52,99
2020-05-27,208,38,53,91
2020-05-28,201,38,42,80
2020-05-29,182,35,44,79
2020-05-30,147,29,30,59
2020-05-31,178,30,31,61
2020-06-01,222,36,45,81
2020-06-02,243,27,51,78
2020-06-03,245,27,44,71
2020-06-04,233,33,42,75
2020-06-05,232,32,36,68
2020-06-06,199,42,32,74
2020-06-07,208,36,34,70
2020-06-08,234,41,44,85
2020-06-09,236,44,49,93
2020-06-10,249,37,52,89
2020-06-11,239,18,53,71
2020-06-12,236,28,59,87
2020-06-13,170,37,32,69
2020-06-14,199,32,57,89
2020-06-15,147,36,44,80
2020-06-16,191,29,64,93
2020-06-17,195,29,59,88
2020-06-18,206,32,61,93
2020-06-19,224,33,60,93
2020-06-20,225,37,54,91
2020-06-21,177,36,33,69
2020-06-22,209,25,54,79
2020-06-23,227,26,57,83
2020-06-24,242,29,56,85
2020-06-25,242,35,54,89
2020-06-26,237,36,57,93
2020-06-27,225,36,54,90
2020-06-28,213,34,52,86
2020-06-29,191,38,47,85
2020-06-30,221,38,64,102
2020-07-01,227,32,70,102
2020-07-02,214,25,76,101
2020-07-03,212,37,65,102
2020-07-04,230,35,64,99
2020-07-05,253,25,69,94
2020-07-06,261,26,69,95
2020-07-07,266,24,70,94
2020-07-08,227,19,48,67
2020-07-09,266,27,69,96
2020-07-10,244,30,70,100
2020-07-11,228,32,46,78
2020-07-12,262,36,57,93
2020-07-13,250,32,57,89
2020-07-14,246,32,61,93
2020-07-15,243,33,42,75
2020-07-16,273,34,59,93
2020-07-17,254,-6,67,61
2020-07-18,276,31,64,95
2020-07-19,280,31,64,95
2020-07-20,268,24,66,90
2020-07-21,251,41,59,100
2020-07-22,264,38,64,102
2020-07-23,270,39,60,99
2020-07-24,268,30,71,101
2020-07-25,290,26,72,98
2020-07-26,282,28,74,102
2020-07-27,264,31,81,112
2020-07-28,264,19,77,96
2020-07-29,244,31,71,102
2020-07-30,210,20,61,81
2020-07-31,227,25,64,89
2020-08-01,240,27,65,92
2020-08-02,268,31,67,98
2020-08-03,259,23,69,92
2020-08-04,239,31,58,89
2020-08-05,222,31,59,90
2020-08-06,233,29,50,79
2020-08-07,205,31,50,81
2020-08-08,203,26,52,78
2020-08-09,198,28,54,82
2020-08-10,207,21,61,82
2020-08-11,197,16,61,77
2020-08-12,192,16,55,71
2020-08-13,196,17,50,67
2020-08-14,206,13,49,62
2020-08-15,211,19,41,60
2020-08-16,204,15,44,59
2020-08-17,198,18,43,61
2020-08-18,202,21,41,62
2020-08-19,206,24,38,62
2020-08-20,200,19,36,55
2020-08-21,202,12,40,52
2020-08-22,173,8,34,42
2020-08-23,151,14,34,48
2020-08-24,171,10,40,50
2020-08-25,184,7,42,49
2020-08-26,185,10,44,54
2020-08-27,167,9,35,44
2020-08-28,201,10,49,59
2020-08-29,174,11,38,49
2020-08-30,162,16,39,55
2020-08-31,188,15,51,66
2020-09-01,168,11,48,59
2020-09-02,174,5,48,53
2020-09-03,197,-5,60,55
2020-09-04,155,15,35,50
2020-09-05,166,17,35,52
2020-09-06,164,14,38,52
2020-09-07,168,14,42,56
2020-09-08,173,11,40,51
2020-09-09,174,14,37,51
2020-09-10,179,15,36,51
2020-09-11,171,8,39,47
2020-09-12,156,14,28,42
2020-09-13,182,11,29,40
2020-09-14,169,13,34,47
2020-09-15,160,16,28,44
2020-09-16,172,19,25,44
2020-09-17,160,20,31,51
2020-09-18,178,10,32,42
2020-09-19,199,16,26,42
2020-09-20,186,17,25,42
2020-09-21,174,17,25,42
2020-09-22,163,16,26,42
2020-09-23,139,19,25,44
2020-09-24,139,15,24,39
2020-09-25,123,18,28,46
2020-09-26,117,16,26,42
2020-09-27,126,11,22,33
2020-09-28,119,10,24,34
2020-09-29,118,4,25,29
2020-09-30,111,6,29,35
2020-10-01,117,6,27,33
2020-10-02,104,6,33,39
2020-10-03,106,3,36,39
2020-10-04,118,13,33,46
2020-10-05,111,8,33,41
2020-10-06,103,7,29,36
2020-10-07,105,4,31,35
2020-10-08,100,3,24,27
2020-10-09,88,4,23,27
2020-10-10,92,2,24,26
2020-10-11,89,2,26,28
2020-10-12,87,2,23,25
2020-10-13,89,4,17,21
2020-10-14,93,1,18,19
2020-10-15,83,5,14,19
2020-10-16,86,4,18,22
2020-10-17,78,4,20,24
2020-10-18,80,3,19,22
2020-10-19,72,3,16,19
2020-10-20,75,1,19,20
2020-10-21,77,1,19,20
2020-10-22,74,-2,20,18
2020-10-23,74,1,20,21
2020-10-24,74,3,17,20
2020-10-25,83,-1,18,17
2020-10-26,73,2,17,19
2020-10-27,64,5,15,20
2020-10-28,71,3,19,22
2020-10-29,76,2,16,18
2020-10-30,70,2,17,19
2020-10-31,65,0,16,16
2020-11-01,55,3,14,17
2020-11-02,58,2,13,15
2020-11-03,55,4,12,16
2020-11-04,58,3,14,17
2020-11-05,53,6,13,19
2020-11-06,54,6,14,20
2020-11-07,51,6,16,22
2020-11-08,54,5,14,19
2020-11-09,52,3,14,17
2020-11-10,61,1,18,19
2020-11-11,45,13,13,26
2020-11-12,51,3,14,17
2020-11-13,50,2,8,10
2020-11-14,57,3,17,20
2020-11-15,59,5,17,22
2020-11-16,55,4,17,21
2020-11-17,47,5,12,17
2020-11-18,54,5,17,22
2020-11-19,44,7,15,22
2020-11-20,40,6,13,19
2020-11-21,55,2,17,19
2020-11-22,79,5,17,22
2020-11-23,45,7,17,24
2020-11-24,51,9,17,26
2020-11-25,42,9,14,23
2020-11-26,38,8,13,21
2020-11-27,38,4,13,17
2020-11-28,36,5,11,16
2020-11-29,39,2,11,13
2020-11-30,32,4,10,14
2020-12-01,35,4,12,16
2020-12-02,37,2,13,15
2020-12-03,39,3,13,16
2020-12-04,33,4,14,18
2020-12-05,29,3,14,17
2020-12-06,38,4,13,17
2020-12-07,38,6,12,18
2020-12-08,40,6,15,21
2020-12-09,44,4,14,18
2020-12-10,47,5,14,19
2020-12-11,52,11,16,27
2020-12-12,56,9,17,26
2020-12-13,64,-1,27,26
2020-12-14,51,11,15,26
2020-12-15,52,13,15,28
2020-12-16,55,14,15,29
2020-12-17,55,11,15,26
2020-12-18,56,11,14,25
2020-12-19,61,9,16,25
2020-12-20,63,9,16,25
2020-12-21,58,9,18,27
2020-12-22,57,8,21,29
2020-12-23,60,15,20,35
2020-12-24,57,7,26,33
2020-12-25,62,8,26,34
2020-12-26,60,9,20,29
2020-12-27,65,10,18,28
2020-12-28,63,5,20,25
2020-12-29,73,4,19,23
2020-12-30,75,2,18,20
2020-12-31,74,5,15,20
2021-01-01,74,4,14,18
2021-01-02,68,6,16,22
2021-01-03,70,6,16,22
2021-01-04,80,13,17,30
2021-01-05,68,11,20,31
2021-01-06,95,1,30,31
2021-01-07,95,1,29,30
2021-01-08,90,9,28,37
2021-01-09,114,14,28,42
2021-01-10,95,20,19,39
2021-01-11,114,18,27,45
2021-01-12,126,9,33,42
2021-01-13,127,8,36,44
2021-01-14,135,12,39,51
2021-01-15,153,17,41,58
2021-01-16,136,18,44,62
2021-01-17,155,18,47,65
2021-01-18,150,24,45,69
2021-01-19,151,25,37,62
2021-01-20,170,26,34,60
2021-01-21,184,22,38,60
2021-01-22,179,20,41,61
2021-01-23,181,18,41,59
2021-01-24,189,18,44,62
2021-01-25,195,17,43,60
2021-01-26,180,20,37,57
2021-01-27,181,24,39,63
2021-01-28,168,29,40,69
2021-01-29,165,30,36,66
2021-01-30,176,30,43,73
2021-01-31,172,26,43,69
2021-02-01,175,23,42,65
2021-02-02,176,26,42,68
2021-02-03,172,25,39,64
2021-02-04,151,26,40,66
2021-02-05,135,26,38,64
2021-02-06,141,21,39,60
2021-02-07,132,23,38,61
2021-02-08,135,22,35,57
2021-02-09,108,38,34,72
2021-02-10,112,29,26,55
2021-02-11,112,25,30,55
2021-02-12,110,23,30,53
2021-02-13,111,23,30,53
2021-02-14,107,23,31,54
2021-02-15,90,26,31,57
2021-02-16,88,24,29,53
2021-02-17,84,24,24,48
