fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,2,2,0,2
2020-04-08,9,2,2,4
2020-04-09,8,2,2,4
2020-04-10,8,2,2,4
2020-04-11,10,0,2,2
2020-04-12,12,0,2,2
2020-04-13,13,1,2,3
2020-04-14,13,1,4,5
2020-04-15,11,2,4,6
2020-04-16,13,3,4,7
2020-04-17,15,5,4,9
2020-04-18,17,4,3,7
2020-04-19,25,3,3,6
2020-04-20,23,4,4,8
2020-04-21,25,4,5,9
2020-04-22,28,3,5,8
2020-04-23,25,5,5,10
2020-04-24,23,6,4,10
2020-04-25,23,8,5,13
2020-04-26,34,8,4,12
2020-04-27,40,5,5,10
2020-04-28,41,5,5,10
2020-04-29,70,4,6,10
2020-04-30,68,3,6,9
2020-05-01,66,6,6,12
2020-05-02,81,7,15,22
2020-05-03,87,7,15,22
2020-05-04,83,6,15,21
2020-05-05,85,9,11,20
2020-05-06,88,9,13,22
2020-05-07,86,10,16,26
2020-05-08,91,7,17,24
2020-05-09,90,8,18,26
2020-05-10,88,12,16,28
2020-05-11,90,14,15,29
2020-05-12,86,15,15,30
2020-05-13,89,19,17,36
2020-05-14,100,11,17,28
2020-05-15,99,10,16,26
2020-05-16,101,14,15,29
2020-05-17,105,10,16,26
2020-05-18,116,15,17,32
2020-05-19,109,16,16,32
2020-05-20,111,18,18,36
2020-05-21,120,16,20,36
2020-05-22,104,11,23,34
2020-05-23,104,17,21,38
2020-05-24,107,16,20,36
2020-05-25,106,14,22,36
2020-05-26,97,12,14,26
2020-05-27,111,14,22,36
2020-05-28,123,16,19,35
2020-05-29,105,12,24,36
2020-05-30,105,12,15,27
2020-05-31,103,20,23,43
2020-06-01,91,24,21,45
2020-06-02,97,16,23,39
2020-06-03,96,20,18,38
2020-06-04,107,18,20,38
2020-06-05,91,22,19,41
2020-06-06,91,19,23,42
2020-06-07,119,19,21,40
2020-06-08,116,23,21,44
2020-06-09,123,23,22,45
2020-06-10,126,26,21,47
2020-06-11,130,26,23,49
2020-06-12,139,25,22,47
2020-06-13,113,29,21,50
2020-06-14,98,25,15,40
2020-06-15,133,24,20,44
2020-06-16,129,26,20,46
2020-06-17,118,26,21,47
2020-06-18,100,22,15,37
2020-06-19,118,26,28,54
2020-06-20,123,22,26,48
2020-06-21,137,24,26,50
2020-06-22,149,30,25,55
2020-06-23,170,33,27,60
2020-06-24,199,31,25,56
2020-06-25,201,28,25,53
2020-06-26,189,36,23,59
2020-06-27,206,37,24,61
2020-06-28,216,39,24,63
2020-06-29,227,41,27,68
2020-06-30,238,42,25,67
2020-07-01,263,43,24,67
2020-07-02,258,40,26,66
2020-07-03,261,43,24,67
2020-07-04,226,38,15,53
2020-07-05,272,45,28,73
2020-07-06,277,51,25,76
2020-07-07,292,54,27,81
2020-07-08,294,53,27,80
2020-07-09,259,41,18,59
2020-07-10,282,61,29,90
2020-07-11,296,70,29,99
2020-07-12,307,67,31,98
2020-07-13,312,72,30,102
2020-07-14,321,68,30,98
2020-07-15,354,76,29,105
2020-07-16,347,79,26,105
2020-07-17,378,72,27,99
2020-07-18,387,82,26,108
2020-07-19,381,72,30,102
2020-07-20,361,76,31,107
2020-07-21,367,66,31,97
2020-07-22,381,64,39,103
2020-07-23,333,66,46,112
2020-07-24,361,78,42,120
2020-07-25,366,70,43,113
2020-07-26,337,70,36,106
2020-07-27,298,50,34,84
2020-07-28,372,59,53,112
2020-07-29,382,62,38,100
2020-07-30,365,62,45,107
2020-07-31,334,61,46,107
2020-08-01,338,69,39,108
2020-08-02,363,70,39,109
2020-08-03,365,66,44,110
2020-08-04,376,78,44,122
2020-08-05,378,80,42,122
2020-08-06,374,80,41,121
2020-08-07,370,71,44,115
2020-08-08,376,73,41,114
2020-08-09,364,72,41,113
2020-08-10,374,74,43,117
2020-08-11,387,75,43,118
2020-08-12,364,73,41,114
2020-08-13,354,61,41,102
2020-08-14,387,68,42,110
2020-08-15,388,65,42,107
2020-08-16,408,67,43,110
2020-08-17,420,58,44,102
2020-08-18,401,58,42,100
2020-08-19,357,58,38,96
2020-08-20,345,56,35,91
2020-08-21,331,51,27,78
2020-08-22,299,27,24,51
2020-08-23,343,48,30,78
2020-08-24,329,43,30,73
2020-08-25,316,37,28,65
2020-08-26,324,26,26,52
2020-08-27,296,35,27,62
2020-08-28,287,28,25,53
2020-08-29,301,28,28,56
2020-08-30,287,15,53,68
2020-08-31,286,37,28,65
2020-09-01,270,38,28,66
2020-09-02,279,31,33,64
2020-09-03,266,29,35,64
2020-09-04,234,29,30,59
2020-09-05,235,28,30,58
2020-09-06,246,31,27,58
2020-09-07,266,32,31,63
2020-09-08,227,23,27,50
2020-09-09,213,26,34,60
2020-09-10,216,9,31,40
2020-09-11,257,17,34,51
2020-09-12,214,15,30,45
2020-09-13,222,12,33,45
2020-09-14,226,15,32,47
2020-09-15,196,6,27,33
2020-09-16,202,13,21,34
2020-09-17,233,5,25,30
2020-09-18,187,12,24,36
2020-09-19,170,16,16,32
2020-09-20,177,12,25,37
2020-09-21,181,12,24,36
2020-09-22,175,9,26,35
2020-09-23,170,10,22,32
2020-09-24,157,5,22,27
2020-09-25,144,13,21,34
2020-09-26,141,14,21,35
2020-09-27,140,11,23,34
2020-09-28,140,11,25,36
2020-09-29,125,11,24,35
2020-09-30,124,13,21,34
2020-10-01,120,14,18,32
2020-10-02,107,10,18,28
2020-10-03,98,6,18,24
2020-10-04,98,7,24,31
2020-10-05,106,6,23,29
2020-10-06,111,4,23,27
2020-10-07,110,4,26,30
2020-10-08,106,6,24,30
2020-10-09,105,3,24,27
2020-10-10,100,1,25,26
2020-10-11,115,4,24,28
2020-10-12,128,8,18,26
2020-10-13,126,5,17,22
2020-10-14,125,9,15,24
2020-10-15,131,8,16,24
2020-10-16,129,7,15,22
2020-10-17,134,9,14,23
2020-10-18,135,9,15,24
2020-10-19,116,5,14,19
2020-10-20,137,9,13,22
2020-10-21,129,15,12,27
2020-10-22,119,12,14,26
2020-10-23,114,15,13,28
2020-10-24,110,16,11,27
2020-10-25,112,15,11,26
2020-10-26,112,17,10,27
2020-10-27,105,16,10,26
2020-10-28,110,14,10,24
2020-10-29,99,10,12,22
2020-10-30,99,9,13,22
2020-10-31,99,8,12,20
2020-11-01,94,5,12,17
2020-11-02,90,10,11,21
2020-11-03,90,11,12,23
2020-11-04,85,11,8,19
2020-11-05,82,13,7,20
2020-11-06,94,11,8,19
2020-11-07,94,9,11,20
2020-11-08,94,8,13,21
2020-11-09,102,8,11,19
2020-11-10,93,11,11,22
2020-11-11,89,12,13,25
2020-11-12,87,8,13,21
2020-11-13,93,5,15,20
2020-11-14,94,2,15,17
2020-11-15,101,6,13,19
2020-11-16,109,7,14,21
2020-11-17,99,3,21,24
2020-11-18,95,9,13,22
2020-11-19,96,9,13,22
2020-11-20,96,14,12,26
2020-11-21,96,14,11,25
2020-11-22,93,15,11,26
2020-11-23,92,12,11,23
2020-11-24,84,13,9,22
2020-11-25,82,18,11,29
2020-11-26,89,18,10,28
2020-11-27,86,18,10,28
2020-11-28,82,15,10,25
2020-11-29,97,11,15,26
2020-11-30,96,16,14,30
2020-12-01,92,15,13,28
2020-12-02,86,18,11,29
2020-12-03,74,14,11,25
2020-12-04,75,20,13,33
2020-12-05,71,17,12,29
2020-12-06,73,15,14,29
2020-12-07,82,18,15,33
2020-12-08,89,11,18,29
2020-12-09,94,11,21,32
2020-12-10,92,12,20,32
2020-12-11,103,11,20,31
2020-12-12,96,14,20,34
2020-12-13,96,13,17,30
2020-12-14,98,23,15,38
2020-12-15,98,18,17,35
2020-12-16,86,19,14,33
2020-12-17,83,8,13,21
2020-12-18,78,15,14,29
2020-12-19,86,12,17,29
2020-12-20,92,13,18,31
2020-12-21,90,12,19,31
2020-12-22,84,17,21,38
2020-12-23,105,14,24,38
2020-12-24,85,12,22,34
2020-12-25,89,12,19,31
2020-12-26,94,12,16,28
2020-12-27,97,16,17,33
2020-12-28,87,10,21,31
2020-12-29,87,14,20,34
2020-12-30,78,19,22,41
2020-12-31,70,21,22,43
2021-01-01,72,12,22,34
2021-01-02,75,21,18,39
2021-01-03,79,18,18,36
2021-01-04,86,15,18,33
2021-01-05,79,10,17,27
2021-01-06,105,18,17,35
2021-01-07,99,15,17,32
2021-01-08,93,20,21,41
2021-01-09,92,24,22,46
2021-01-10,103,25,22,47
2021-01-11,100,19,23,42
2021-01-12,101,19,23,42
2021-01-13,88,6,26,32
2021-01-14,104,17,26,43
2021-01-15,111,7,24,31
2021-01-16,118,17,27,44
2021-01-17,121,18,27,45
2021-01-18,122,20,28,48
2021-01-19,115,19,28,47
2021-01-20,136,20,30,50
2021-01-21,125,23,27,50
2021-01-22,134,19,26,45
2021-01-23,123,16,25,41
2021-01-24,130,22,25,47
2021-01-25,125,28,25,53
2021-01-26,126,33,24,57
2021-01-27,129,31,24,55
2021-01-28,127,30,24,54
2021-01-29,121,31,23,54
2021-01-30,121,31,22,53
2021-01-31,125,28,23,51
2021-02-01,130,22,23,45
2021-02-02,123,26,23,49
2021-02-03,128,18,23,41
2021-02-04,138,25,23,48
2021-02-05,137,24,22,46
2021-02-06,129,18,20,38
2021-02-07,138,19,22,41
2021-02-08,135,15,26,41
2021-02-09,133,18,27,45
2021-02-10,140,11,29,40
2021-02-11,141,17,29,46
2021-02-12,138,17,28,45
2021-02-13,133,17,28,45
2021-02-14,132,8,27,35
2021-02-15,106,33,27,60
2021-02-16,114,35,26,61
2021-02-17,120,40,23,63
