fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,1,0,1
2020-04-08,9,6,0,6
2020-04-09,13,7,0,7
2020-04-10,13,7,0,7
2020-04-11,13,7,0,7
2020-04-12,15,6,1,7
2020-04-13,30,9,3,12
2020-04-14,30,9,3,12
2020-04-15,31,8,4,12
2020-04-16,31,9,4,13
2020-04-17,29,10,3,13
2020-04-18,29,11,3,14
2020-04-19,29,12,2,14
2020-04-20,31,10,4,14
2020-04-21,29,11,4,15
2020-04-22,32,13,1,14
2020-04-23,34,13,1,14
2020-04-24,31,15,1,16
2020-04-25,29,13,1,14
2020-04-26,29,13,1,14
2020-04-27,34,15,1,16
2020-04-28,36,15,1,16
2020-04-29,103,10,6,16
2020-04-30,125,-2,5,3
2020-05-01,137,-3,5,2
2020-05-02,141,-4,6,2
2020-05-03,143,-3,5,2
2020-05-04,122,-2,5,3
2020-05-05,116,-3,4,1
2020-05-06,140,-2,4,2
2020-05-07,144,-3,5,2
2020-05-08,129,6,5,11
2020-05-09,122,10,7,17
2020-05-10,107,14,7,21
2020-05-11,91,16,5,21
2020-05-12,101,14,6,20
2020-05-13,104,13,7,20
2020-05-14,129,5,7,12
2020-05-15,126,8,5,13
2020-05-16,121,14,6,20
2020-05-17,108,21,6,27
2020-05-18,110,20,5,25
2020-05-19,160,19,9,28
2020-05-20,154,14,11,25
2020-05-21,164,19,11,30
2020-05-22,164,19,9,28
2020-05-23,92,24,5,29
2020-05-24,140,29,11,40
2020-05-25,132,31,11,42
2020-05-26,130,31,12,43
2020-05-27,127,28,12,40
2020-05-28,133,29,10,39
2020-05-29,136,27,10,37
2020-05-30,136,32,11,43
2020-05-31,148,24,12,36
2020-06-01,89,16,6,22
2020-06-02,130,29,12,41
2020-06-03,129,28,11,39
2020-06-04,128,31,11,42
2020-06-05,125,37,10,47
2020-06-06,124,38,12,50
2020-06-07,124,37,13,50
2020-06-08,119,36,9,45
2020-06-09,121,36,8,44
2020-06-10,103,39,10,49
2020-06-11,109,34,10,44
2020-06-12,103,33,9,42
2020-06-13,99,35,9,44
2020-06-14,93,33,11,44
2020-06-15,104,31,10,41
2020-06-16,91,33,9,42
2020-06-17,73,26,10,36
2020-06-18,87,18,14,32
2020-06-19,90,16,13,29
2020-06-20,67,14,5,19
2020-06-21,92,14,13,27
2020-06-22,95,11,16,27
2020-06-23,87,6,15,21
2020-06-24,80,9,13,22
2020-06-25,76,19,6,25
2020-06-26,80,17,7,24
2020-06-27,86,17,7,24
2020-06-28,78,21,7,28
2020-06-29,86,14,7,21
2020-06-30,82,15,7,22
2020-07-01,74,19,6,25
2020-07-02,71,12,5,17
2020-07-03,97,16,4,20
2020-07-04,92,16,5,21
2020-07-05,85,11,5,16
2020-07-06,83,13,4,17
2020-07-07,87,12,5,17
2020-07-08,86,12,5,17
2020-07-09,86,8,7,15
2020-07-10,87,13,7,20
2020-07-11,57,3,7,10
2020-07-12,94,9,7,16
2020-07-13,101,12,7,19
2020-07-14,94,15,7,22
2020-07-15,97,20,8,28
2020-07-16,100,19,6,25
2020-07-17,98,22,7,29
2020-07-18,86,24,6,30
2020-07-19,82,23,6,29
2020-07-20,78,21,6,27
2020-07-21,78,23,3,26
2020-07-22,84,22,5,27
2020-07-23,97,18,6,24
2020-07-24,105,17,6,23
2020-07-25,106,17,4,21
2020-07-26,105,23,4,27
2020-07-27,95,24,5,29
2020-07-28,91,23,4,27
2020-07-29,96,22,4,26
2020-07-30,59,15,3,18
2020-07-31,85,18,5,23
2020-08-01,88,19,4,23
2020-08-02,97,10,10,20
2020-08-03,87,21,3,24
2020-08-04,76,18,5,23
2020-08-05,73,16,5,21
2020-08-06,70,14,5,19
2020-08-07,66,15,4,19
2020-08-08,58,13,4,17
2020-08-09,75,15,4,19
2020-08-10,69,16,3,19
2020-08-11,69,10,6,16
2020-08-12,66,13,7,20
2020-08-13,69,10,8,18
2020-08-14,67,11,9,20
2020-08-15,72,8,8,16
2020-08-16,67,8,6,14
2020-08-17,67,6,9,15
2020-08-18,64,5,10,15
2020-08-19,69,6,8,14
2020-08-20,66,6,8,14
2020-08-21,63,6,8,14
2020-08-22,58,8,10,18
2020-08-23,60,13,11,24
2020-08-24,64,12,11,23
2020-08-25,58,15,9,24
2020-08-26,39,13,3,16
2020-08-27,65,12,8,20
2020-08-28,58,14,10,24
2020-08-29,66,12,12,24
2020-08-30,57,12,3,15
2020-08-31,58,12,4,16
2020-09-01,68,14,10,24
2020-09-02,63,11,14,25
2020-09-03,56,16,9,25
2020-09-04,62,13,10,23
2020-09-05,65,13,8,21
2020-09-06,73,11,10,21
2020-09-07,67,12,11,23
2020-09-08,69,15,11,26
2020-09-09,65,14,11,25
2020-09-10,68,15,12,27
2020-09-11,62,12,12,24
2020-09-12,63,10,13,23
2020-09-13,66,8,12,20
2020-09-14,65,8,11,19
2020-09-15,68,8,10,18
2020-09-16,67,13,9,22
2020-09-17,69,10,8,18
2020-09-18,58,10,8,18
2020-09-19,61,8,11,19
2020-09-20,67,-2,12,10
2020-09-21,66,7,12,19
2020-09-22,62,7,12,19
2020-09-23,70,9,10,19
2020-09-24,74,10,8,18
2020-09-25,77,10,10,20
2020-09-26,77,9,12,21
2020-09-27,84,7,12,19
2020-09-28,70,7,12,19
2020-09-29,79,9,10,19
2020-09-30,87,9,11,20
2020-10-01,85,10,12,22
2020-10-02,77,7,6,13
2020-10-03,72,14,6,20
2020-10-04,72,21,6,27
2020-10-05,114,18,15,33
2020-10-06,115,18,16,34
2020-10-07,151,19,16,35
2020-10-08,146,26,18,44
2020-10-09,145,24,23,47
2020-10-10,179,27,23,50
2020-10-11,190,29,16,45
2020-10-12,193,41,15,56
2020-10-13,216,37,17,54
2020-10-14,212,40,16,56
2020-10-15,223,47,18,65
2020-10-16,281,5,59,64
2020-10-17,272,43,31,74
2020-10-18,275,46,31,77
2020-10-19,311,48,28,76
2020-10-20,294,43,33,76
2020-10-21,306,47,41,88
2020-10-22,339,48,38,86
2020-10-23,328,55,35,90
2020-10-24,363,51,35,86
2020-10-25,360,57,35,92
2020-10-26,368,48,39,87
2020-10-27,375,48,41,89
2020-10-28,387,54,42,96
2020-10-29,382,58,42,100
2020-10-30,430,53,43,96
2020-10-31,409,54,32,86
2020-11-01,438,55,36,91
2020-11-02,443,53,32,85
2020-11-03,440,49,36,85
2020-11-04,428,52,31,83
2020-11-05,433,55,31,86
2020-11-06,426,51,30,81
2020-11-07,409,47,28,75
2020-11-08,415,40,28,68
2020-11-09,411,32,29,61
2020-11-10,398,31,26,57
2020-11-11,375,33,28,61
2020-11-12,365,32,28,60
2020-11-13,348,38,30,68
2020-11-14,341,42,33,75
2020-11-15,330,39,39,78
2020-11-16,246,40,7,47
2020-11-17,311,45,36,81
2020-11-18,263,42,29,71
2020-11-19,292,39,29,68
2020-11-20,282,39,31,70
2020-11-21,277,42,28,70
2020-11-22,254,45,26,71
2020-11-23,244,39,25,64
2020-11-24,229,34,23,57
2020-11-25,219,34,21,55
2020-11-26,206,27,21,48
2020-11-27,189,25,25,50
2020-11-28,182,25,24,49
2020-11-29,210,29,19,48
2020-11-30,176,15,17,32
2020-12-01,173,16,17,33
2020-12-02,163,16,18,34
2020-12-03,168,11,22,33
2020-12-04,152,14,21,35
2020-12-05,133,16,17,33
2020-12-06,137,13,18,31
2020-12-07,133,15,14,29
2020-12-08,117,14,14,28
2020-12-09,116,14,14,28
2020-12-10,104,14,13,27
2020-12-11,112,11,11,22
2020-12-12,109,10,10,20
2020-12-13,123,9,12,21
2020-12-14,113,10,11,21
2020-12-15,116,10,12,22
2020-12-16,113,7,9,16
2020-12-17,110,9,8,17
2020-12-18,101,14,7,21
2020-12-19,98,12,9,21
2020-12-20,99,13,10,23
2020-12-21,100,10,9,19
2020-12-22,115,11,9,20
2020-12-23,101,12,9,21
2020-12-24,96,13,9,22
2020-12-25,97,9,10,19
2020-12-26,92,12,10,22
2020-12-27,95,8,9,17
2020-12-28,100,4,8,12
2020-12-29,101,7,4,11
2020-12-30,90,7,5,12
2020-12-31,85,8,5,13
2021-01-01,92,4,7,11
2021-01-02,88,6,8,14
2021-01-03,95,4,9,13
2021-01-04,92,3,9,12
2021-01-05,83,7,6,13
2021-01-06,76,7,8,15
2021-01-07,68,7,7,14
2021-01-08,77,1,9,10
2021-01-09,67,3,8,11
2021-01-10,68,1,9,10
2021-01-11,65,6,8,14
2021-01-12,68,4,9,13
2021-01-13,68,6,11,17
2021-01-14,59,11,10,21
2021-01-15,61,12,9,21
2021-01-16,66,9,9,18
2021-01-17,60,10,10,20
2021-01-18,60,11,7,18
2021-01-19,63,11,6,17
2021-01-20,58,12,7,19
2021-01-21,68,11,7,18
2021-01-22,72,10,5,15
2021-01-23,69,8,7,15
2021-01-24,72,9,7,16
2021-01-25,72,9,7,16
2021-01-26,76,6,8,14
2021-01-27,71,6,7,13
2021-01-28,72,9,6,15
2021-01-29,74,8,5,13
2021-01-30,67,8,9,17
2021-01-31,66,12,9,21
2021-02-01,73,11,8,19
2021-02-02,64,9,7,16
2021-02-03,43,9,4,13
2021-02-04,66,8,9,17
2021-02-05,61,6,8,14
2021-02-06,59,9,7,16
2021-02-07,61,6,11,17
2021-02-08,58,6,13,19
2021-02-09,49,9,11,20
2021-02-10,40,4,11,15
2021-02-11,33,7,13,20
2021-02-12,28,6,13,19
2021-02-13,31,4,11,15
2021-02-14,38,3,9,12
2021-02-15,38,5,5,10
2021-02-16,34,6,10,16
2021-02-17,46,5,9,14
